pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,year_of_travel,month_of_travel,hour,log_distance,pred_fare_amount
-73.99808,40.736957000000004,-73.99855699999999,40.724587,1,2014,6,13,0.3179178768356691,6.974500000000001
-73.975412,40.765327,-73.969302,40.762825,1,2014,6,13,1.234402547053051,12.69125
-73.995857,40.732791999999996,-73.985787,40.762177,1,2014,6,13,1.2155599160562787,13.1295
-73.99488000000001,40.765705,-73.9858,40.760697,1,2014,6,13,1.234402547053051,13.01
-74.008063,40.722182000000004,-73.95736,40.774037,1,2014,6,13,1.9707534829724884,19.9285
-74.0018,40.740790000000004,-73.99818,40.72381,1,2014,6,13,0.6472304779913055,8.784500000000001
-73.95429,40.766287,-73.961268,40.764666999999996,1,2014,6,13,1.234402547053051,14.43125
-74.005452,40.707692,-73.98512,40.720387,1,2014,6,13,0.7985788293190084,9.6575
-73.993063,40.757987,-73.9957,40.740182,1,2014,6,13,0.6879994741324221,9.388
-73.98722,40.722402,-73.990852,40.729341999999995,1,2014,6,13,1.234402547053051,13.26375
-73.981957,40.768555,-73.971425,40.762159999999994,1,2014,6,13,0.1292893651440641,6.1155
-73.98009499999999,40.755146999999994,-73.993037,40.736612,1,2014,6,13,0.8460917210926511,9.80775
-73.958775,40.772602,-73.988202,40.763166999999996,1,2014,6,13,0.991917988108354,13.530750000000001
-73.99619,40.743327,-74.00315,40.723092,1,2014,6,13,0.8427362004350922,9.615
-73.970323,40.793943,-73.955458,40.779405,1,2014,6,13,0.7152366357269067,8.388
-73.97471999999999,40.76165,-73.98253000000001,40.755140000000004,1,2014,6,13,1.234402547053051,12.505
-73.99233000000001,40.743607,-74.005145,40.718915,1,2014,6,13,1.081119919582993,12.245
-73.99010200000001,40.756892,-73.98937,40.736727,1,2014,6,13,0.8065457964393523,9.3765
-73.9851,40.7365,-73.9902,40.7466,1,2011,12,9,0.18354518999485106,5.842000000000001
-73.967846,40.801121,-73.97149499999999,40.794979,1,2011,12,9,1.234402547053051,10.54400000000001
-73.983598,40.744122,-74.00721,40.713087,1,2011,12,9,1.3817920725735247,12.337499999999995
-74.003716,40.72374,-73.99244399999999,40.739059999999995,1,2011,12,9,0.667633897663321,7.585750000000003
-73.964083,40.771029,-73.976259,40.756069000000004,1,2011,12,9,0.6697146435092262,7.714500000000003
-73.970698,40.788531,-73.938011,40.855270000000004,1,2013,6,0,2.0678448074984987,19.697999999999997
-73.987433,40.760706,-73.954302,40.778213,1,2013,6,0,1.2256691678111153,11.23625
-73.974478,40.756004,-73.961013,40.775931,1,2009,2,13,0.9114137661792749,7.632000000000004
-74.010012,40.720559,-74.00276600000001,40.760599,1,2009,2,13,1.5014788385155238,13.293199999999997
-73.964135,40.757195,-73.976472,40.765838,1,2009,2,13,0.3481635444044874,6.477999999999997
-73.863752,40.771078,-73.980705,40.763273999999996,1,2010,8,21,2.293782678014526,21.12275
-73.992531,40.758518,-74.01358,40.702339,1,2010,8,21,1.8698104529709973,14.143249999999998
-74.010177,40.721474,-74.016017,40.717565,1,2010,8,21,1.234402547053051,11.551499999999997
-73.97702199999999,40.747605,-73.957033,40.766981,1,2010,8,21,1.006041760359487,8.852499999999997
-73.996535,40.716279,-73.993749,40.71475,1,2012,8,8,1.234402547053051,10.367499999999998
-73.91550699999999,40.746297999999996,-73.986717,40.740458000000004,1,2012,8,8,1.7999437170256583,19.820950000000003
-73.94629499999999,40.780178,-73.955901,40.784911,1,2013,11,8,1.234402547053051,13.4295
-73.995487,40.730777,-74.00756899999999,40.751626,1,2013,11,8,0.928290883683683,11.4875
-73.983985,40.769246,-73.987803,40.7479,1,2013,11,8,0.8722472059040196,10.076
-73.97265,40.759165,-73.986713,40.739740000000005,1,2011,6,20,0.9011636549168219,7.635000000000004
-74.00148100000001,40.727788000000004,-73.967842,40.801968,1,2011,6,20,2.1648782831201987,20.464999999999996
-74.005496,40.745833000000005,-73.991388,40.755096,1,2011,3,20,0.45365649246338463,6.299499999999998
-73.950124,40.809802000000005,-73.948837,40.807466,1,2011,3,20,1.234402547053051,10.399499999999996
-73.982742,40.761639,-74.003303,40.743807000000004,1,2011,3,20,0.9683787237128476,8.367999999999995
-74.000951,40.73185,-74.005094,40.718853,1,2011,8,20,0.39550468519764975,6.6444999999999945
-73.980988,40.752928000000004,-73.990592,40.736779,1,2011,8,20,0.6771417307034856,6.954500000000004
-73.99458800000001,40.745616,-73.97617199999999,40.668559,1,2011,8,20,2.163025692122957,21.15
-73.973,40.7642,-73.9516,40.7737,1,2011,8,20,0.7382232762809747,7.388000000000001
-73.99964142,40.76128387,-74.00495911,40.70695114,1,2015,2,15,1.8001047416233529,18.29025
-73.99768066,40.74091339,-73.97631073,40.73230743,1,2015,2,15,0.7141639984218697,9.48
-73.98439026,40.696403499999995,-73.98313141,40.744159700000004,1,2015,2,15,1.6685217847458285,17.66675
-73.98043823,40.734478,-74.00392914,40.74144745,1,2015,2,15,0.7560361523962728,9.461
-74.000547,40.742711,-73.99230899999999,40.764047999999995,1,2013,1,11,0.9040045409552593,10.69
-73.986059,40.750543,-73.976333,40.732467,1,2014,9,19,0.7742252989185163,9.7675
-74.005436,40.721001,-73.984981,40.724268,1,2013,11,18,0.5686319239084346,8.435
-73.99076,40.750221999999994,-74.001369,40.721367,1,2013,11,18,1.2021509467578657,13.01875
-73.97134100000001,40.751362,-73.77624899999999,40.645615,1,2013,4,16,3.00780294169872,21.7385
-73.99579200000001,40.753923,-73.979892,40.751194,1,2013,4,16,0.3195543688454162,8.649000000000001
-73.942504,40.812047,-73.961201,40.801051,1,2013,9,14,0.690657692353934,8.853499999999999
-74.009985,40.721755,-73.98841999999999,40.714197,1,2013,9,14,0.69619192398237,9.050999999999998
-73.999344,40.742281,-74.007075,40.748069,1,2013,9,14,1.234402547053051,12.7655
-73.989861,40.76742,-73.982949,40.776920000000004,1,2011,5,13,0.18698088818246023,5.2410000000000005
-73.980611,40.751283,-73.968612,40.758526,1,2011,5,13,0.2575059439221029,6.491500000000001
-73.997552,40.721409,-74.005576,40.744953,1,2011,5,13,0.9936090626601077,8.917999999999996
-73.993943,40.740982,-73.98323,40.731559000000004,1,2011,11,16,0.3245627394721302,6.0870000000000015
-74.00025600000001,40.730506,-73.979219,40.761097,1,2011,11,16,1.3438241622948588,10.757499999999993
-74.00137329,40.73705673,-73.99819183,40.72898865,1,2015,1,20,1.234402547053051,11.55375
-73.996852,40.737528999999995,-73.991014,40.755837,1,2010,11,23,0.7381293666485131,8.037250000000002
-73.959735,40.767036,-73.979618,40.743739,1,2010,11,23,1.1262924064953834,9.46325
-73.998827,40.724698,-73.972162,40.747326,1,2010,11,23,1.216257934030089,10.271000000000004
-73.982587,40.746472,-73.98380999999999,40.743944,1,2011,3,15,1.234402547053051,10.728250000000003
-73.959245,40.767553,-73.977747,40.776222,1,2011,3,15,0.6069644883719046,7.1285000000000025
-73.976646,40.749266,-73.99033299999999,40.745231,1,2010,5,10,0.2149127930473746,5.886000000000001
-73.985901,40.75565,-73.975898,40.75736,1,2010,5,10,1.234402547053051,11.214000000000004
-74.011108,40.715461,-73.996243,40.696673,1,2010,5,10,0.8900979521463007,8.161000000000001
-73.991668,40.749446999999996,-74.005707,40.725885999999996,1,2010,5,10,1.0552211381881371,8.361000000000006
-73.973334,40.763702,-73.99164300000001,40.754099,1,2012,6,16,0.6302851174054174,8.0555
-73.983765,40.765684,-74.009293,40.706195,1,2012,8,22,1.9386277741902556,18.471500000000002
-73.9784,40.744983000000005,-73.98541,40.735960999999996,1,2012,8,22,0.15165944351553856,5.557499999999999
-74.003236,40.731949,-73.959567,40.762817999999996,1,2012,12,2,1.6164487481710121,14.412250000000002
-74.009518,40.746582000000004,-73.967179,40.763811,1,2012,6,15,1.3999709733837764,11.518999999999995
-73.990302,40.750902,-74.00216999999999,40.738394,1,2012,6,15,0.5381915633259728,6.836499999999996
-74.000283,40.737562,-74.013773,40.702387,1,2012,6,15,1.4034027569958507,11.845499999999992
-74.003962,40.747890000000005,-73.995598,40.75949,1,2012,6,15,0.38465349121833964,6.991000000000002
-73.96623000000001,40.753840000000004,-73.9362,40.794796999999996,1,2011,10,23,1.6500207049719897,14.293500000000005
-73.974375,40.679922,-73.95395699999999,40.730305,1,2011,10,23,1.7672919293932516,15.917750000000003
-73.973798,40.687278000000006,-73.96476700000001,40.638197,1,2011,10,23,1.7053951368744271,17.565549999999995
-73.97978499999999,40.775892,-73.985015,40.776243,1,2011,10,23,1.234402547053051,10.25375
-73.97977,40.739613,-74.007737,40.705207,1,2011,10,23,1.502373236316885,12.561999999999989
-74.004512,40.730533,-74.00670699999999,40.726593,1,2011,10,23,1.234402547053051,10.44275
-73.98236999999999,40.773378,-74.006975,40.734665,1,2011,10,23,1.5633615208265055,12.471999999999994
-73.87450799999999,40.774035,-73.98904300000001,40.729172999999996,1,2011,10,23,2.3869355114668207,20.119499999999995
-73.95285200000001,40.772537,-73.978942,40.747175,1,2011,10,23,1.2741616549607044,11.361750000000004
-73.992417,40.748752,-73.97245699999999,40.753811999999996,1,2011,10,23,0.5748280581754156,7.258499999999989
-73.974753,40.737138,-73.985293,40.751236999999996,1,2011,10,23,0.5883752158831518,6.823000000000003
-73.96851,40.754948,-73.977967,40.734193,1,2011,10,23,0.8917100486424916,7.719000000000003
-74.001977,40.724452,-73.99841500000001,40.7351,1,2011,10,23,0.19896052325777064,6.174000000000007
-73.988713,40.718857,-74.00546700000001,40.727107000000004,1,2011,10,23,0.5224180784506472,6.7485000000000035
-73.982157,40.674133000000005,-73.984368,40.663596999999996,1,2011,10,23,0.16960660323191695,6.951500000000005
-73.985117,40.758853,-74.001898,40.735202,1,2011,10,23,1.0934019584994152,9.090850000000009
-73.98666,40.722446999999995,-74.006417,40.738717,1,2011,10,23,0.9000275996737732,9.609499999999992
-73.951082,40.825677,-73.999648,40.751497,1,2011,10,23,2.219334764826732,18.53675000000001
-73.984588,40.728882,-73.98222,40.762638,1,2011,10,23,1.3227956420603313,10.303249999999997
-73.98893000000001,40.763657,-73.98581,40.777935,1,2011,10,23,0.4745529910350274,6.185500000000003
-73.990338,40.718968,-73.97914300000001,40.724242,1,2011,10,23,0.10660022840549394,6.644250000000003
-74.004547,40.742232,-73.978482,40.76278,1,2011,10,23,1.1538815400744669,9.596500000000002
-73.963667,40.761457,-73.930565,40.764632,1,2011,10,23,1.0357235840333308,12.435549999999996
-73.997988,40.721363000000004,-73.989735,40.75994,1,2011,10,23,1.467938281132734,11.651499999999988
-73.99425500000001,40.745455,-74.01010699999999,40.714307,1,2011,10,23,1.310795562301283,11.281249999999993
-73.991552,40.750048,-73.98445,40.733053000000005,1,2011,10,23,0.6832548582157193,7.490749999999997
-73.97631,40.775892,-73.989425,40.776447,1,2011,10,23,0.10334280859471864,5.568750000000001
-73.95055699999999,40.826583,-73.938448,40.814805,1,2011,10,23,0.5065818202849124,6.526999999999999
-73.99407,40.751413,-73.980663,40.773984999999996,1,2011,10,23,1.0117381812676862,8.744499999999999
-73.950275,40.784657,-73.984137,40.743215,1,2011,10,23,1.6897142419656332,13.346749999999993
-73.988043,40.759873,-73.973568,40.789705,1,2011,10,23,1.261587142709604,11.066750000000004
-73.874537,40.774122,-73.98068,40.736777000000004,1,2011,10,23,2.2901271327619677,21.244249999999997
-73.778122,40.646807,-73.988785,40.768785,1,2011,10,23,3.107701281293471,16.14349999999999
-73.983595,40.729822,-73.976848,40.751838,1,2011,10,23,0.9204386822774505,8.652500000000003
-73.989715,40.756712,-73.959547,40.76758,1,2011,10,23,1.0362883502505813,8.591000000000006
-73.870935,40.77375,-73.97144300000001,40.752472,1,2011,10,23,2.175805420125336,21.384999999999994
-73.99100200000001,40.739686999999996,-73.962187,40.810145,1,2011,10,23,2.1033721243519445,19.118750000000016
-73.99776700000001,40.751432,-73.98801999999999,40.723718,1,2011,10,23,1.15871255135207,10.42175
-73.99154300000001,40.666665,-73.983587,40.729985,1,2011,10,23,1.954960909575813,15.862999999999984
-73.99103199999999,40.755988,-73.953158,40.817478,1,2011,10,23,2.020183306918633,17.823749999999997
-73.99265799999999,40.748482,-73.98959,40.725898,1,2011,10,23,0.9247668985457514,9.014999999999988
-73.962542,40.762997999999996,-74.009377,40.720012,1,2011,10,23,1.8244884516641144,16.709099999999992
-73.963585,40.710397,-74.001565,40.708507,1,2011,10,23,1.1682317740069361,12.880499999999994
-74.000685,40.720933,-73.95291999999999,40.654447,1,2011,10,23,2.1300214044414623,20.474749999999993
-73.814387,41.06966,-73.842272,41.051657,1,2011,10,23,1.125194915882136,16.54125
-73.986485,40.730183000000004,-73.95250300000001,40.69512,1,2011,10,23,1.5764984837770597,14.53975
-73.871065,40.773777,-74.007195,40.707770000000004,1,2011,10,23,2.612697755462778,20.619499999999995
-73.990668,40.746012,-73.932105,40.757670000000005,1,2011,10,23,1.6316452811258082,15.735500000000007
-74.005023,40.710738,-73.987217,40.771017,1,2011,10,23,1.9258224490566833,15.578749999999982
-73.98909,40.721515000000004,-74.008942,40.710937,1,2011,10,23,0.7167682210295192,8.16125
-73.96821,40.762427,-73.949925,40.708172999999995,1,2011,10,23,1.8277175245447932,17.11484999999999
-73.998213,40.745158,-73.97574,40.670575,1,2011,10,23,2.1397425969947346,20.55449999999999
-73.78442,40.648596999999995,-73.96576800000001,40.764437,1,2011,10,23,2.9961573890850994,21.118250000000003
-73.96852700000001,40.758878,-73.947385,40.779885,1,2011,10,23,1.0775152537260235,8.304349999999998
-74.002903,40.728115,-73.999785,40.72676,1,2011,10,23,1.234402547053051,10.4145
-73.986823,40.76135,-73.984955,40.767672999999995,1,2011,10,23,1.234402547053051,10.411999999999994
-73.973117,40.754395,-73.955698,40.781096000000005,1,2013,3,12,1.1968938001631628,12.343000000000002
-73.958269,40.779908,-73.9876,40.776203,1,2013,3,12,0.9202747326264161,11.239749999999999
-73.969176,40.764169,-73.988718,40.737069,1,2013,3,12,1.2332155937068594,12.463
-73.961577,40.777312,-73.94529399999999,40.778813,1,2013,3,12,0.3254314316916801,6.0920000000000005
-73.989398,40.751315999999996,-73.979288,40.76169,1,2013,3,12,0.3603846224815511,7.818
-73.977029,40.683456,-73.948796,40.633798,1,2013,6,3,1.7932726300202044,19.27
-73.995692,40.757253000000006,-74.00689799999999,40.743844,1,2013,6,3,0.5677769347368252,7.69
-74.047394,40.785789,-74.047394,40.785789,1,2010,9,22,1.234402547053051,16.785249999999998
-73.967037,40.766659999999995,-73.993972,40.761483,1,2013,7,23,0.8526187464848312,8.627250000000002
-74.00457800000001,40.742129,-73.985415,40.668713000000004,1,2009,12,2,2.1177003755501613,19.439500000000006
-73.986673,40.718198,-73.979166,40.72784,1,2009,10,3,0.21871531054559512,5.303999999999999
-73.945484,40.746101,-73.978348,40.670895,1,2011,9,22,2.174881728751246,21.137749999999993
